ecotype,days_after_sowing,mean,std
ein2,24.0,7.328185424109248,0.7004983849666921
ein2,24.5,7.522337971217827,0.5643928671307545
ein2,25.0,7.498769844054712,0.6143602626875995
ein2,25.5,7.494978021626478,0.607334808133072
ein2,26.0,7.442622664297924,0.6314545479276906
pgm,0.5,0.7823019152642899,0.08354425005516325
pgm,1.0,0.8594131537422174,0.0921210560543555
pgm,1.5,0.8487947997685368,0.07863990626496227
pgm,2.0,0.9206655263656824,0.08481589298150881
pgm,2.5,0.8858742140901692,0.08098515921239197
pgm,3.0,1.0332412077927187,0.11807098775230529
pgm,3.5,1.011066785315962,0.11502149598469724
pgm,4.0,1.0600877390982633,0.055610086916995226
pgm,4.5,1.0447450452824876,0.07671204564549465
pgm,5.0,1.186825921176966,0.12064531084156326
pgm,5.5,1.1216900136290904,0.07203743232489311
pgm,6.0,1.3701984660814417,0.1655149674050044
pgm,6.5,1.241675337716535,0.10357579173320894
pgm,7.0,1.4480060852773717,0.15842339236876046
pgm,7.5,1.3700832935267528,0.1450507187111016
pgm,8.0,1.6099240465460358,0.14909964936594278
pgm,8.5,1.5358628772902958,0.13344110199622636
pgm,9.0,1.732962191451103,0.1931386904564647
pgm,9.5,1.626277584998564,0.17734576584753414
pgm,10.0,2.1079159421909077,0.23186844507558965
pgm,10.5,1.9128232511335355,0.16758285235567624
pgm,11.0,2.2074321199662275,0.2304979277059942
pgm,11.5,2.0026296261122827,0.10096150638596572
pgm,12.0,2.249112260365698,0.12203503734941654
pgm,12.5,2.119035615625773,0.12353167462994034
pgm,13.0,2.4518662726164036,0.2674691131844561
pgm,13.5,2.2978612782889587,0.21775429312711522
pgm,14.0,2.6140160099785295,0.279598595257399
pgm,14.5,2.576231944754207,0.20398825587505767
pgm,15.0,2.8276626774668037,0.3017113323635409
pgm,15.5,2.8585520285396044,0.2088070285338605
pgm,16.0,3.373554968406438,0.35367159049786834
pgm,16.5,3.211805300876315,0.3817176791537241
pgm,17.0,4.084326462081763,0.48623213481149014
pgm,17.5,3.8638996838172246,0.5662588116280726
