file_name,leaf_count,average_leaf_area,projected_leaf_area,diameter,perimeter,compactness,stockiness
./data/AraCropData/Plant_3/IMG_2013-09-21_08-00.png,8,0.2145375,1.6965,2.238972978845435,12.09,0.5761002444987775,0.1458515760091315
./data/AraCropData/Plant_3/IMG_2013-09-21_19-40.png,7,0.3270857142857143,2.2842,2.8373403038761493,13.92,0.5712356515867657,0.14813767380371012
./data/AraCropData/Plant_3/IMG_2013-09-22_08-00.png,7,0.34328571428571436,2.3975999999999997,2.6666270830395464,13.889999999999999,0.5795714130316545,0.1561644235717517
./data/AraCropData/Plant_3/IMG_2013-09-22_19-40.png,7,0.3906,2.7323999999999997,2.988728826775691,15.209999999999999,0.5571664525601028,0.1484211227633426
./data/AraCropData/Plant_3/IMG_2013-09-23_08-00.png,8,0.35865,2.8188,2.839242856819402,16.05,0.5651899305242262,0.13750676133871229
./data/AraCropData/Plant_3/IMG_2013-09-23_19-40.png,9,0.37479999999999997,3.3588,3.0746707140765497,17.64,0.5885507017820534,0.1356428314961024
./data/AraCropData/Plant_3/IMG_2013-09-24_08-00.png,11,0.3331636363636364,3.5946,3.24499614791759,20.25,0.5845590925722649,0.11015656347599567
./data/AraCropData/Plant_3/IMG_2013-09-24_19-40.png,9,0.4933,4.4397,3.4358841656842856,21.66,0.6057591944495611,0.11891772285478512
./data/AraCropData/Plant_3/IMG_2013-09-25_08-00.png,10,0.49095000000000005,4.8789,3.757672151745014,23.009999999999998,0.6155330986715113,0.11579732937457794
./data/AraCropData/Plant_3/IMG_2013-09-25_19-40.png,11,0.4843636363636364,5.3172,3.8760417954402917,23.97,0.5776865160848733,0.11629386167884134
./data/AraCropData/Plant_3/IMG_2013-09-26_08-00.png,12,0.5087999999999999,6.0858,4.265172915603774,26.91,0.5689285263556435,0.1056088088677814
./data/AraCropData/Plant_3/IMG_2013-09-26_19-40.png,12,0.567225,6.7851,4.3833890997720015,31.529999999999998,0.6012201443438734,0.08576659631998687
./data/AraCropData/Plant_3/IMG_2013-09-27_08-00.png,13,0.5877,7.6076999999999995,4.976836344506417,32.94,0.5738044326782745,0.08810814397030708
./data/AraCropData/Plant_3/IMG_2013-09-27_19-40.png,12,0.65265,7.7886,4.666615475909709,32.67,0.6444022487806695,0.09170035044211566
./data/AraCropData/Plant_3/IMG_2013-09-28_08-00.png,13,0.725053846153846,9.3429,5.341095393269062,39.48,0.6309295894490534,0.0753246767327437
./data/AraCropData/Plant_3/IMG_2013-09-28_19-40.png,14,0.7268785714285715,9.8667,5.609358252064134,39.089999999999996,0.5858650634602539,0.08114288535708059
./data/AraCropData/Plant_3/IMG_2013-09-29_08-00.png,13,0.8625461538461539,11.193299999999999,5.768509339508778,42.72,0.5943750149346458,0.07707357781667454
