file_name,leaf_count,average_leaf_area,projected_leaf_area,diameter,perimeter,compactness,stockiness,plant_id,ecotype,days_after_sowing
./data/AraCropData/Plant_2/IMG_2013-09-22_19-40.png,6,0.1158,0.6839999999999999,1.4499655168313486,6.84,0.6124093473005643,0.183718868630982,2,pgm,9.0
./data/AraCropData/Plant_2/IMG_2013-09-23_08-00.png,6,0.1181999999999999,0.7074,1.4150971698084909,6.24,0.6338709677419353,0.2282999099224831,2,pgm,9.5
./data/AraCropData/Plant_2/IMG_2013-09-23_19-40.png,6,0.15705,0.9423,1.734041521994211,8.549999999999999,0.550617933210623,0.1619820256476953,2,pgm,10.0
./data/AraCropData/Plant_2/IMG_2013-09-24_08-00.png,6,0.14565,0.8739,1.6387800340497194,8.07,0.5790101371496721,0.1686259983491488,2,pgm,10.5
./data/AraCropData/Plant_2/IMG_2013-09-24_19-40.png,8,0.1477125,1.1421,1.9811360377318867,10.23,0.5585387323943662,0.1371395525461751,2,pgm,11.0
./data/AraCropData/Plant_2/IMG_2013-09-25_08-00.png,7,0.1630285714285714,1.1142,1.9557607215607944,9.84,0.5909307875894989,0.1446048373417669,2,pgm,11.5
./data/AraCropData/Plant_2/IMG_2013-09-25_19-40.png,8,0.175725,1.4058,2.1213203435596424,11.49,0.5846902489238257,0.1338114712052643,2,pgm,12.0
./data/AraCropData/Plant_2/IMG_2013-09-26_08-00.png,8,0.1706625,1.3491,2.0169283576765933,11.7,0.6086073893625659,0.1238460851474319,2,pgm,12.5
./data/AraCropData/Plant_2/IMG_2013-09-26_19-40.png,8,0.2084625,1.6677,2.2982819670353765,13.14,0.5648529187623837,0.1213771853610618,2,pgm,13.0
./data/AraCropData/Plant_2/IMG_2013-09-27_08-00.png,8,0.1988999999999999,1.584,2.138434006463608,12.57,0.6134541652143604,0.1259779351978636,2,pgm,13.5
./data/AraCropData/Plant_2/IMG_2013-09-27_19-40.png,10,0.1899,1.8828,2.598249410660955,14.67,0.529352226720648,0.1099395173374124,2,pgm,14.0
./data/AraCropData/Plant_2/IMG_2013-09-28_08-00.png,9,0.2148,1.9296,2.582789190003706,14.49,0.5410725552050474,0.1154889368859486,2,pgm,14.5
./data/AraCropData/Plant_2/IMG_2013-09-28_19-40.png,9,0.242,2.178,2.626670896781704,15.6,0.5618107951247824,0.1124652991373861,2,pgm,15.0
./data/AraCropData/Plant_2/IMG_2013-09-29_08-00.png,9,0.2393,2.1483,2.673200329193455,15.33,0.5509521061742643,0.1148736664476443,2,pgm,15.5
./data/AraCropData/Plant_2/IMG_2013-09-29_19-40.png,10,0.2628899999999999,2.6073,3.081833869630224,17.52,0.508736500131706,0.1067413435617567,2,pgm,16.0
./data/AraCropData/Plant_2/IMG_2013-09-30_08-00.png,10,0.26019,2.5947,3.0335622624235024,17.189999999999998,0.5391808490742472,0.110343120714885,2,pgm,16.5
./data/AraCropData/Plant_2/IMG_2013-09-30_19-40.png,9,0.3474,3.1122,4.726309342393915,20.22,0.402936378466558,0.0956566263338895,2,pgm,17.0
./data/AraCropData/Plant_2/IMG_2013-10-01_08-00.png,11,0.2767909090909091,3.0249,4.684709169201435,19.65,0.4177750155376011,0.0984454790160507,2,pgm,17.5
./data/AraCropData/Plant_2/IMG_2013-10-01_19-40.png,9,0.3863,3.4317,3.672397037358569,20.94,0.4937520233085142,0.0983480660104423,2,pgm,18.0
./data/AraCropData/Plant_2/IMG_2013-10-02_08-00.png,8,0.4303125,3.3957,3.663686667825184,20.37,0.4963820549927641,0.1028388284945962,2,pgm,18.5
