ecotype,days_after_sowing,mean,std
pgm,1.5,0.21078000000000002,0.04656315066659471
pgm,2.0,0.25056,0.033630388044148404
pgm,2.5,0.24389999999999995,0.03978366498954063
pgm,3.0,0.33749999999999997,0.059369310253699285
pgm,3.5,0.33102,0.0666042566207296
pgm,4.0,0.37818,0.04075618971395633
pgm,4.5,0.37332,0.042306701596791924
pgm,5.0,0.44208,0.060846257074696056
pgm,5.5,0.43073999999999996,0.06261180399892657
pgm,6.0,0.5194799999999999,0.07856953608110463
pgm,6.5,0.5059799999999999,0.06810449324383817
pgm,7.0,0.5547599999999999,0.1093798107513448
pgm,7.5,0.5457599999999999,0.09336735510873165
pgm,8.0,0.66384,0.10233835058276045
pgm,8.5,0.66618,0.09390757157971874
pgm,9.0,0.75114,0.08462776140250901
pgm,9.5,0.774,0.09563955771541395
pgm,10.0,1.0400399999999999,0.1210936538386715
pgm,10.5,0.97722,0.10681487255995764
pgm,11.0,1.2635999999999998,0.17639540810349916
pgm,11.5,1.1392200000000001,0.1202475446734777
pgm,12.0,1.4756399999999998,0.1399342274070215
pgm,12.5,1.41966,0.11975682861532369
pgm,13.0,1.7875799999999997,0.2040713037151475
pgm,13.5,1.68354,0.14573415179703067
pgm,14.0,2.06154,0.21529535062327748
pgm,14.5,1.998,0.19937082284025417
pgm,15.0,2.4111000000000002,0.2741116925634513
pgm,15.5,2.41326,0.27030327966933737
pgm,16.0,2.87712,0.3828283061634811
pgm,16.5,2.80044,0.3781251221487408
pgm,17.0,3.4516800000000005,0.46829820307150427
pgm,17.5,3.30318,0.48054496875942804
pgm,18.0,3.9121200000000003,0.5789303429601871
pgm,18.5,3.9141,0.6264652983206651
pgm,19.0,4.54734,0.7160210178479398
pgm,19.5,4.4069400000000005,0.7149341913770806
pgm,20.0,5.37516,0.8215291005192693
pgm,20.5,5.10444,0.8604810997343287
pgm,21.0,5.79294,1.0298066095146214
pgm,21.5,5.6615400000000005,1.0649528524775167
pgm,22.0,6.5772,1.2653089405358677
pgm,22.5,6.28902,1.1950419812709512
pgm,23.0,7.340039999999999,1.4933948985449228
pgm,23.5,7.003620000000001,1.4438031590213394
pgm,24.0,8.14662,1.7187931760395143
pgm,24.5,7.88292,1.820816377892071
pgm,25.0,8.7804,2.0599565808531017
pgm,25.5,8.5257,2.1212295491058955
pgm,26.0,9.5031,2.4792661686474893
